,velocity (m/d),rms_velocity,z_vel (m/d),time_mean,x_mean,y_mean,z_mean,time_median,x_median,y_median,z_median,x_std,y_std,z_std,n
315,0.013064205756977117,,-0.0002820452538373536,2018-09-24 09:57:43.943,407738.9041175034,-1274942.931120818,86.20956023847019,2018-09-24 00:53:52.500,407738.9091143168,-1274942.9256831873,86.21155,0.04616080301856992,0.040130354688646036,0.05002654055676964,44450
316,0.012844064622944375,,0.0002326645345491797,2018-09-26 02:17:14.051,407738.8876683821,-1274942.9453609735,86.20874227520464,2018-09-25 22:36:00.000,407738.8887866392,-1274942.9416723761,86.2115,0.04830960509907374,0.042424044986472426,0.0414610656719759,46053
317,0.012683239543065846,,0.0005589681055489826,2018-09-27 22:58:45.649,407738.8699198291,-1274942.9607932388,86.20859053463019,2018-09-28 01:04:45.000,407738.8689879421,-1274942.9636768377,86.2107,0.04750952967742677,0.041397476885894006,0.031896893691997004,45957
318,0.012563587340021068,,0.0008026639228064531,2018-09-29 13:59:07.165,407738.8544441094,-1274942.9742474274,86.20806428087987,2018-09-30 02:12:52.500,407738.84884880664,-1274942.9807137067,86.2101,0.04549764189545179,0.039618320437848215,0.03197536707148118,47280
319,0.012821478072728454,,0.0006624420526280119,2018-09-30 17:58:07.888,407738.84434774425,-1274942.9835241355,86.20791315182463,2018-10-02 05:23:00.000,407738.83147394034,-1274942.9966062463,86.2098,0.044143070422015436,0.039464462848886196,0.03138341070201458,50723
320,0.012754973416911201,,0.0006097443502495851,2018-10-01 20:44:20.770,407738.8338493432,-1274942.992717616,86.20783347294292,2018-10-03 07:10:52.500,407738.82058535295,-1274943.0042691976,86.2095,0.04283021910175686,0.03847187687279585,0.030904219048948613,53960
321,0.01270061045984108,,0.00032520245045389995,2018-10-02 22:54:39.313,407738.8235041252,-1274943.0015824523,86.20773828661804,2018-10-04 01:02:45.000,407738.81319128576,-1274943.010247478,86.2091,0.04120631306848613,0.037119102551659774,0.0302700950238619,56905
322,0.012573331761906751,,-3.4672221214882058e-06,2018-10-03 23:01:21.470,407738.8140178806,-1274943.0099110722,86.20801397294055,2018-10-04 18:49:07.500,407738.80608732835,-1274943.0160884843,86.209,0.03973621424656597,0.03557078878928665,0.029336435224076314,60016
323,0.012494073025843213,,-0.00047795749151715477,2018-10-04 22:42:50.571,407738.80490369105,-1274943.01827303,86.20858318683938,2018-10-05 12:55:30.000,407738.7989603591,-1274943.022836605,86.209,0.03834076942226318,0.033882212795021564,0.02776369457816088,62915
324,0.012449177610433156,,-0.0007050737608968852,2018-10-05 20:57:11.573,407738.79612531746,-1274943.0259537983,86.20833050230526,2018-10-06 06:37:52.500,407738.7925025469,-1274943.0292435682,86.2086,0.03747380507251986,0.0324702603046295,0.02671387437244832,65936
325,0.012425206598896942,,-0.0008424139094635682,2018-10-06 17:13:46.865,407738.7882262391,-1274943.032743426,86.20801217721227,2018-10-06 23:35:07.500,407738.7862299276,-1274943.034925332,86.2083,0.036898339200789276,0.03216226692860505,0.026594406985725443,69318
326,0.01244447644320091,,-0.0009622526340478586,2018-10-07 11:34:47.266,407738.78105848696,-1274943.0388728483,86.2074471315793,2018-10-07 15:43:45.000,407738.7801151854,-1274943.04005286,86.2077,0.03734097659197472,0.03245555620661387,0.026380383944845737,73089
327,0.012498819766510384,,-0.0010666876032563207,2018-10-08 07:36:26.371,407738.7732919412,-1274943.0455247464,86.20665189838446,2018-10-08 09:38:22.500,407738.7727048036,-1274943.0458649439,86.2069,0.03753473097854195,0.032484815582225525,0.02633467552347843,76012
328,0.012585269836855397,,-0.0010488010229447768,2018-10-09 03:07:01.646,407738.76561890286,-1274943.0520269321,86.20561602214144,2018-10-09 03:31:30.000,407738.7657386304,-1274943.05194354,86.2057,0.03804729942027057,0.03284764061545134,0.026167684242746972,78947
329,0.01259982862668103,,-0.001010807277469411,2018-10-09 16:08:04.708,407738.7604090029,-1274943.0563959614,86.20518161986375,2018-10-09 16:28:07.500,407738.76093172526,-1274943.0565058684,86.2053,0.04057055802082196,0.03487985676755306,0.026316621467036345,84254
330,0.012724968580619842,,-0.000783378694784102,2018-10-10 12:09:15.773,407738.7522759356,-1274943.063114988,86.20476959816463,2018-10-10 12:11:52.500,407738.7532022424,-1274943.0634835276,86.205,0.04177045372073886,0.03582498734319096,0.026112373195914144,86304
331,0.012823092533532707,,-0.0005305195887705963,2018-10-11 12:10:51.880,407738.7426564632,-1274943.0712844704,86.20436253128476,2018-10-11 12:11:52.500,407738.7426996371,-1274943.0714027027,86.2045,0.04210222535402491,0.035996142297722626,0.02575909293580267,86304
332,0.01288719954655146,,-0.00039559870077745705,2018-10-12 11:59:52.500,407738.7331573903,-1274943.0795663798,86.20365730324075,2018-10-12 11:59:52.500,407738.7340746131,-1274943.0792834503,86.2039,0.042355354031791255,0.03615218905287102,0.025452899272674162,86400
333,0.012937228699189441,,-0.00027125299726606995,2018-10-13 11:59:52.500,407738.72363792395,-1274943.087823357,86.20326534143518,2018-10-13 11:59:52.500,407738.7247154846,-1274943.0872212942,86.2035,0.04252371289264382,0.036251140884052103,0.02517874248657349,86400
334,0.01297679418848953,,-0.00019985464767660144,2018-10-14 11:59:52.500,407738.71387792454,-1274943.0959476382,86.2030702974537,2018-10-14 11:59:52.500,407738.71486311615,-1274943.095140478,86.2033,0.042669655864784925,0.03632186392799267,0.02505008465100731,86400
335,0.013008103859824061,,-1.5698204804275462e-05,2018-10-15 11:59:52.500,407738.7041454206,-1274943.1041520378,86.20302001041667,2018-10-15 11:59:52.500,407738.70473065856,-1274943.1031453297,86.2032,0.04275196018088905,0.036410371008920514,0.02485105689635014,86400
336,0.013031459071141204,,0.00015247910390845922,2018-10-16 11:59:52.500,407738.69434603053,-1274943.1122987466,86.20338633796297,2018-10-16 11:59:52.500,407738.69480951736,-1274943.1118200957,86.2036,0.043025294642061805,0.03623187017793239,0.024856766431352602,86400
337,0.013046497602151475,,8.562806795557159e-05,2018-10-17 11:59:52.500,407738.6845575981,-1274943.1205679928,86.20294672685186,2018-10-17 11:59:52.500,407738.6827350358,-1274943.120847352,86.2033,0.043116127328635,0.03626143762626489,0.025479596538200203,86400
338,0.01301322040409603,,0.0002006118992306233,2018-10-18 11:59:52.500,407738.6747851256,-1274943.1286321448,86.20283765625,2018-10-18 11:59:52.500,407738.6738982175,-1274943.129382274,86.2032,0.042939333366749266,0.03625535538111033,0.025397078151833806,86400
339,0.013032955195279215,,0.00023801812498902255,2018-10-19 11:59:52.500,407738.6651633674,-1274943.1369403538,86.20276221064815,2018-10-19 11:59:52.500,407738.6652506576,-1274943.1382008796,86.2032,0.04289689400360859,0.036431664513066564,0.02543784136584265,86400
340,0.01296047619089933,,0.00038622079399036076,2018-10-20 11:59:52.500,407738.65538318874,-1274943.145051431,86.20299006944445,2018-10-20 11:59:52.500,407738.6557049258,-1274943.146125561,86.2034,0.042655136947206136,0.03625230873314931,0.02543956372090512,86400
341,0.01292236412176637,,0.00019477744882689235,2018-10-21 11:59:52.500,407738.64556305745,-1274943.1532213928,86.20270490625,2018-10-21 11:59:52.500,407738.645290253,-1274943.1535435962,86.2032,0.042598910973048694,0.03609866130859003,0.025721061514692584,86400
342,0.012831967830666414,,0.00031305411632387637,2018-10-22 11:59:52.500,407738.6358679118,-1274943.1614296297,86.20349914930556,2018-10-22 11:59:52.500,407738.63551574625,-1274943.161493891,86.204,0.0422438736034556,0.03593146618650282,0.025853085474633903,86400
343,0.012785281647133146,,0.00039645210978176733,2018-10-23 11:59:52.500,407738.62617804366,-1274943.1696311762,86.20451990277778,2018-10-23 11:59:52.500,407738.62532554206,-1274943.1690199184,86.2049,0.04206168871941305,0.03585638721954435,0.025990177488239233,86400
344,0.012760726294263674,,0.00046502796749950533,2018-10-24 11:59:52.500,407738.6164285136,-1274943.1779587213,86.20541845949073,2018-10-24 11:59:52.500,407738.61554260965,-1274943.1771898454,86.2057,0.04192801244645954,0.03583899330792427,0.025944585946175703,86400
345,0.01280405827885769,,0.0005990247678110969,2018-10-25 11:59:52.500,407738.60682632215,-1274943.1861246964,86.20585959375,2018-10-25 11:59:52.500,407738.6067484423,-1274943.1857006028,86.2062,0.042169006506817,0.035837906689213585,0.025942218961118715,86400
346,0.0128244085917681,,0.0006461984302348967,2018-10-26 11:59:52.500,407738.59713147976,-1274943.1941882425,86.20595531712964,2018-10-26 11:59:52.500,407738.597830174,-1274943.1945635108,86.2063,0.04235873988540112,0.035753657269883395,0.02607706618826957,86400
347,0.012843104290795437,,0.0005704736895804616,2018-10-27 11:59:52.500,407738.587439743,-1274943.2022359364,86.20643285416666,2018-10-27 11:59:52.500,407738.58755012276,-1274943.2015518157,86.2068,0.042324738216845056,0.035929606734313044,0.026041735266612426,86400
348,0.01284956540819925,,0.0004203108424184941,2018-10-28 11:59:52.500,407738.57765024016,-1274943.210314125,86.20655580902778,2018-10-28 11:59:52.500,407738.5777911598,-1274943.2100830474,86.2069,0.04226872106258476,0.03604155437234283,0.02598368042950428,86400
349,0.01288387943211869,,0.00029949486423229454,2018-10-29 11:59:52.500,407738.5679779584,-1274943.2185400906,86.20673601273148,2018-10-29 11:59:52.500,407738.56882184173,-1274943.2181940519,86.2071,0.04237380036824673,0.03615536523471665,0.026045683596057696,86400
350,0.012928585115462415,,0.00042952832157031875,2018-10-30 11:59:52.500,407738.5581419193,-1274943.2265955275,86.20718416666666,2018-10-30 11:59:52.500,407738.5592802025,-1274943.2267388357,86.2075,0.042652402552673295,0.03612458462162804,0.02627480351091206,86400
351,0.012972794635150775,,0.0007285350267661969,2018-10-31 11:59:52.500,407738.5485147639,-1274943.234898798,86.20773470717592,2018-10-31 11:59:52.500,407738.5485907271,-1274943.2358550658,86.208,0.0428681192982633,0.03615222480179634,0.026504577092839494,86400
352,0.013045134767143361,,0.0007368027227924702,2018-11-01 11:59:52.500,407738.5387366316,-1274943.2430440914,86.20905379861111,2018-11-01 11:59:52.500,407738.538551223,-1274943.2432474762,86.209,0.043128703341136436,0.03629443085655523,0.026232524706339293,86400
353,0.013063879757973096,,0.0006765962784739182,2018-11-02 11:59:52.500,407738.52890023496,-1274943.2513396472,86.20956058217592,2018-11-02 11:59:52.500,407738.5286465797,-1274943.2505190815,86.2095,0.043220911757365844,0.03631025629952857,0.026229152127945077,86400
354,0.013107029131232472,,0.0005329640542927252,2018-11-03 11:59:52.500,407738.5191247306,-1274943.2595642342,86.21012704976852,2018-11-03 11:59:52.500,407738.5196401679,-1274943.2589730928,86.21,0.04305773261280945,0.03677718947196284,0.026126980093308407,86400
355,0.013119529224557292,,0.0004873499201023753,2018-11-04 11:59:52.500,407738.509271737,-1274943.2679675627,86.21037760300926,2018-11-04 11:59:52.500,407738.50917276845,-1274943.267825745,86.2104,0.043079924151634086,0.03683604600014393,0.02624132284485586,86400
356,0.0131334166988167,,0.0002076434284668187,2018-11-05 11:59:52.500,407738.4995442009,-1274943.2763162623,86.21152026967592,2018-11-05 11:59:52.500,407738.4994320376,-1274943.275876,86.2114,0.04312837098496358,0.03683741687543342,0.02574259730695079,86400
357,0.013138750077656358,,0.00022784780858140814,2018-11-06 11:59:52.500,407738.48956565483,-1274943.284678957,86.2116337974537,2018-11-06 11:59:52.500,407738.4885372219,-1274943.283639229,86.2114,0.04308265553910926,0.036919154888184987,0.025729478688628817,86400
358,0.013135324446456036,,0.00044108376102231276,2018-11-07 11:59:52.500,407738.47967154125,-1274943.2930125205,86.21196276388888,2018-11-07 11:59:52.500,407738.4795010695,-1274943.2924329487,86.2116,0.04300731063820482,0.037011924534078304,0.026455827187516417,86400
359,0.01316183897679282,,0.0005475961755920535,2018-11-08 11:59:52.500,407738.469748151,-1274943.301183391,86.21208941203703,2018-11-08 11:59:52.500,407738.46907321375,-1274943.3006160553,86.2117,0.043080873095770814,0.03708626477645553,0.02624451272323846,86400
360,0.013188523889670217,,0.0006827315485043199,2018-11-09 11:59:52.500,407738.4597967321,-1274943.3094253554,86.21253661689815,2018-11-09 11:59:52.500,407738.45979582623,-1274943.3095024112,86.2121,0.04327555552499522,0.03703564578770103,0.026511450553976076,86400
361,0.013197219817004538,,0.0005503175730692353,2018-11-10 11:40:29.184,407738.4494688311,-1274943.317023736,86.21284983937001,2018-11-10 11:37:45.000,407738.4512541309,-1274943.31837116,86.2125,0.04570820542478695,0.037509132450114675,0.028700077031590616,86223
362,0.013200931516651627,,0.0003121420777440089,2018-11-11 11:43:26.547,407738.43944651104,-1274943.3253987199,86.2128367152616,2018-11-11 11:37:45.000,407738.44043385825,-1274943.3265828441,86.2125,0.045646707344313246,0.03766940557479071,0.02915646561484363,86223
363,0.01320814389295265,,-2.28005039425999e-05,2018-11-12 11:46:23.910,407738.42947466765,-1274943.3338372018,86.21310009278267,2018-11-12 11:37:45.000,407738.4310107899,-1274943.3348194838,86.2128,0.04557873554787181,0.03785657985915172,0.02918841431355873,86223
364,0.0132290817613332,,-9.859722697534305e-05,2018-11-13 11:49:21.274,407738.41937317996,-1274943.342114407,86.21396324066664,2018-11-13 11:37:45.000,407738.42011190724,-1274943.3429959316,86.2137,0.04562997472373468,0.037968659526239575,0.029359934090673126,86223
365,0.013227679359928805,,-3.318983648470589e-05,2018-11-14 11:52:18.637,407738.4094419552,-1274943.3505066345,86.21430290873666,2018-11-14 11:37:45.000,407738.4105345499,-1274943.3513327932,86.214,0.04576769179573221,0.03782114788528386,0.02937156251511642,86223
366,0.01321875313860016,,-8.91951342052056e-06,2018-11-15 11:55:16.001,407738.3993346699,-1274943.3587116527,86.2139320529325,2018-11-15 11:37:45.000,407738.40017905587,-1274943.358698837,86.2136,0.04574826677077145,0.03783772078368273,0.029297994554191294,86223
367,0.013198517215168246,,5.490149485725717e-05,2018-11-16 11:58:13.364,407738.3893782504,-1274943.3669769315,86.21346034700717,2018-11-16 11:37:45.000,407738.3892811291,-1274943.36629698,86.2131,0.045712915656883915,0.03774673460446217,0.029293331752874612,86223
368,0.013215478636366183,,1.1467653045705297e-05,2018-11-17 12:01:10.727,407738.37932065595,-1274943.3752798056,86.2135844577433,2018-11-17 12:22:00.000,407738.37948336813,-1274943.3751858813,86.2131,0.045719773219490424,0.03783805361380064,0.02929868893094713,86223
369,0.013256679324311096,,-2.4159560792305842e-05,2018-11-18 12:04:08.091,407738.36903732864,-1274943.3835117538,86.21379404799183,2018-11-18 12:22:00.000,407738.3696252306,-1274943.3842819703,86.2134,0.045667018997197155,0.03816419171921371,0.02945640526300323,86223
370,0.013298724132584538,,-0.0001057500350169641,2018-11-19 12:07:05.454,407738.3588252074,-1274943.391725875,86.21395191654199,2018-11-19 12:22:00.000,407738.35895392153,-1274943.3930295538,86.2135,0.045708017559720024,0.0383674702898925,0.029680395489269852,86223
371,0.013299970641259432,,-0.0001031806964036476,2018-11-20 12:10:02.817,407738.34853933816,-1274943.3999418921,86.21391611518968,2018-11-20 12:22:00.000,407738.3483722877,-1274943.400791694,86.2134,0.04559449384569681,0.038490116841102574,0.029850597331103297,86223
372,0.013304923331589445,,-0.0001537344567906501,2018-11-21 12:13:00.181,407738.3384476307,-1274943.4081566718,86.21391538916531,2018-11-21 12:22:00.000,407738.3384892206,-1274943.407934464,86.2134,0.04540843560808951,0.0387051451163269,0.030067458173049743,86223
373,0.013335677291852243,,-2.290619086298506e-05,2018-11-22 12:15:57.544,407738.3281479596,-1274943.4163946712,86.21367748976492,2018-11-22 12:22:00.000,407738.32853239024,-1274943.4163935897,86.2131,0.045342949429808446,0.03889232090306028,0.029707236047506635,86223
374,0.013357313389675954,,-7.805393345667027e-05,2018-11-23 12:18:54.907,407738.3179080483,-1274943.424737967,86.21335849599295,2018-11-23 12:22:00.000,407738.3192065796,-1274943.4254904198,86.2128,0.045298401646441534,0.03903041278940091,0.02985841508698476,86223
375,0.013360075620907892,,0.00010794243205341399,2018-11-24 12:21:52.271,407738.30777353706,-1274943.4330912607,86.21315028124745,2018-11-24 12:22:00.000,407738.30828802293,-1274943.4334758616,86.2126,0.0451712525781866,0.03912949909827048,0.02976752020315928,86223
376,0.013392477867200055,,4.9946868373031664e-05,2018-11-25 11:59:52.500,407738.29831021646,-1274943.4420391917,86.21312371759258,2018-11-25 11:59:52.500,407738.29782714345,-1274943.4420286962,86.2123,0.0446505054340944,0.036767371713373964,0.027602447656729073,86400
377,0.013423063976756565,,-0.0002360114257967979,2018-11-26 11:59:52.500,407738.28809410625,-1274943.4503489067,86.21308331944445,2018-11-26 11:59:52.500,407738.28719732404,-1274943.4502341668,86.2122,0.044666274240259714,0.036934939546451405,0.02703949544869833,86400
378,0.013435704941824203,,-0.0005316010120632518,2018-11-27 11:59:52.500,407738.27789014514,-1274943.4586076238,86.2129466087963,2018-11-27 11:59:52.500,407738.27744648384,-1274943.4579461445,86.2121,0.04452345706406949,0.03717508233021354,0.026959309789626858,86400
379,0.0134676806291355,,-0.0003610092069617328,2018-11-28 11:59:52.500,407738.2678357603,-1274943.467101881,86.21258152430555,2018-11-28 11:59:52.500,407738.26825751096,-1274943.4666699318,86.2117,0.04444337755952218,0.03746839789553704,0.026682504697134474,86400
380,0.013455510843008988,,-0.00018956138811053225,2018-11-29 11:59:52.500,407738.257735535,-1274943.4755850637,86.21228356712963,2018-11-29 11:59:52.500,407738.25711138104,-1274943.4751503083,86.2114,0.044231077785299965,0.03763197870267916,0.02647663159221789,86400
381,0.013435504994382483,,2.439455669479675e-05,2018-11-30 11:59:52.500,407738.2477256722,-1274943.4842097315,86.21294087731482,2018-11-30 11:59:52.500,407738.24642022816,-1274943.4838693393,86.2121,0.04399387404825436,0.03775874305187456,0.026584776438864262,86400
382,0.013379436867536634,,2.398651323838e-05,2018-12-01 11:59:52.500,407738.2375409214,-1274943.4926974813,86.21315710185186,2018-12-01 11:59:52.500,407738.23721612507,-1274943.4924606374,86.2124,0.04376016963399638,0.03766765517142139,0.026309012402434977,86400
383,0.013363559071611167,,0.00011777134870082892,2018-12-02 11:59:52.500,407738.2274022039,-1274943.5011538563,86.21331679050927,2018-12-02 11:59:52.500,407738.2271663393,-1274943.5011533317,86.2126,0.04363319161911405,0.03770641432227113,0.02622543577560656,86400
384,0.013375255057906056,,8.64580736516271e-05,2018-12-03 11:59:52.500,407738.21737955837,-1274943.5095716931,86.21305816782407,2018-12-03 11:59:52.500,407738.21646555304,-1274943.5094711515,86.2124,0.043661005804132146,0.03773876692241763,0.026135004963536084,86400
385,0.013339948576997038,,8.492279786159575e-05,2018-12-04 11:59:52.500,407738.2073955036,-1274943.5179525772,86.21297404398149,2018-12-04 11:59:52.500,407738.20702622936,-1274943.5179990889,86.2121,0.04364519372966786,0.03752218568850399,0.02580490502806247,86400
386,0.013299898631345147,,0.00012174729599645814,2018-12-05 11:59:52.500,407738.1974160149,-1274943.5263785906,86.21296295949075,2018-12-05 11:59:52.500,407738.1978252324,-1274943.5274601674,86.2123,0.043647523774060545,0.03725369060266718,0.025636321349393653,86400
387,0.013264446953318354,,0.00011409208904455831,2018-12-06 11:59:52.500,407738.1872714628,-1274943.5348511445,86.21294715625,2018-12-06 11:59:52.500,407738.1879129309,-1274943.5360982972,86.2123,0.04355634895951288,0.03712123065116368,0.02540197578649208,86400
388,0.013227245518405506,,0.0002769879894864803,2018-12-07 11:59:52.500,407738.1773097478,-1274943.543185084,86.21315855671295,2018-12-07 11:59:52.500,407738.17836575967,-1274943.544422004,86.2126,0.043648466005203126,0.03676223310363815,0.025208869561335768,86400
389,0.013236361679497875,,0.0001519382869930956,2018-12-08 11:59:52.500,407738.167338719,-1274943.5516473234,86.21322267592592,2018-12-08 11:59:52.500,407738.1674218652,-1274943.5523100463,86.2128,0.04375675556870591,0.036704974768387626,0.025394115845972648,86400
390,0.013199838567215289,,0.00012753287250937353,2018-12-09 11:59:52.500,407738.15729761665,-1274943.5600185585,86.21289174537037,2018-12-09 11:59:52.500,407738.15719883516,-1274943.560526487,86.2125,0.04376622889506354,0.036454367755572634,0.025333261433742555,86400
391,0.013211623412247287,,-9.488085617264063e-07,2018-12-10 11:59:52.500,407738.1471826028,-1274943.5682120984,86.21267699189814,2018-12-10 11:59:52.500,407738.14718736405,-1274943.5685426781,86.2124,0.04396123706475613,0.03630230428835178,0.025377827901215847,86400
392,0.013204454283542737,,-0.0003264322701965532,2018-12-11 11:59:52.500,407738.1372330799,-1274943.5765446634,86.21253407291667,2018-12-11 11:59:52.500,407738.13755082095,-1274943.5762652666,86.2124,0.04403506219001801,0.03615575130344248,0.025512231938894358,86400
393,0.013208421381820906,,-0.000602065608469721,2018-12-12 11:59:52.500,407738.1271518899,-1274943.5848689422,86.21266733333334,2018-12-12 11:59:52.500,407738.1271016536,-1274943.5843085535,86.2125,0.04420502947228637,0.035971314143515676,0.025486643029932057,86400
394,0.013218773077939354,,-0.000771205007974763,2018-12-13 11:59:52.500,407738.1170203185,-1274943.5930087424,86.21214990393518,2018-12-13 11:59:52.500,407738.116847001,-1274943.592619061,86.2121,0.04427412983481813,0.035969691307890336,0.02580819318370501,86400
395,0.013222977509352044,,-0.0008401609988533411,2018-12-14 11:59:52.500,407738.1068367831,-1274943.6011466538,86.21180204282408,2018-12-14 11:59:52.500,407738.10709209373,-1274943.6007831371,86.2118,0.04436169825132367,0.03594338005030995,0.02663999050470472,86400
396,0.013280558667787833,,-0.0007005906839662463,2018-12-15 11:59:52.500,407738.0966030361,-1274943.6094046487,86.21077121874998,2018-12-15 11:59:52.500,407738.096925138,-1274943.6095889367,86.2108,0.04430896075691788,0.03639381954503056,0.02648539807341472,86400
397,0.013348111731867658,,-0.0006330372908244785,2018-12-16 11:59:52.500,407738.0864164503,-1274943.6178105397,86.21039298958333,2018-12-16 11:59:52.500,407738.0867907611,-1274943.6176058727,86.2105,0.0444652605879269,0.0366506289581215,0.026473686556748824,86400
398,0.013465033050231176,,-0.0003127746108100814,2018-12-17 11:59:52.500,407738.0761222503,-1274943.6262065817,86.21040220370371,2018-12-17 11:59:52.500,407738.0759246882,-1274943.6258892675,86.2104,0.04481410922890154,0.03701224208783472,0.026588751476844363,86400
399,0.013538662677448481,,-0.00029648488829632323,2018-12-18 11:59:52.500,407738.06581121974,-1274943.6345173821,86.21038545370371,2018-12-18 11:59:52.500,407738.0667644716,-1274943.6338871466,86.2104,0.04508603448989068,0.03718241128933855,0.026591936812717508,86400
400,0.013633788343974646,,-0.00018184075101030034,2018-12-19 11:59:52.500,407738.05539971194,-1274943.6431161326,86.21043634490741,2018-12-19 11:59:52.500,407738.0560158077,-1274943.6415123655,86.2106,0.045339682303081316,0.03750736882792034,0.02678480406961577,86400
401,0.013710621705022887,,-0.00014745406300736304,2018-12-20 11:59:52.500,407738.04496778274,-1274943.6516854777,86.21008916550926,2018-12-20 11:59:52.500,407738.0459465864,-1274943.649207518,86.2102,0.045542251962072365,0.037768250646537514,0.026818729214202825,86400
402,0.013783211221259067,,-0.00018741915273858567,2018-12-21 11:59:52.500,407738.0346393541,-1274943.6601681241,86.20962667361111,2018-12-21 11:59:52.500,407738.035272916,-1274943.6592531817,86.2099,0.04568459072733661,0.03808576377930185,0.027145288518451063,86400
403,0.01378893743955599,,0.0001045743432388933,2018-12-22 11:59:52.500,407738.02424961317,-1274943.6687455068,86.20924006712964,2018-12-22 11:59:52.500,407738.02493319137,-1274943.6691696448,86.2097,0.04574281733224676,0.03804002902108865,0.027048061227246963,86400
404,0.013796685081715178,,0.00017032765384548433,2018-12-23 11:59:52.500,407738.01394713303,-1274943.6772015693,86.20916927430555,2018-12-23 11:59:52.500,407738.0142846912,-1274943.677557766,86.2095,0.04558647521791321,0.03825495909457873,0.0268014239106812,86400
405,0.013775180614014539,,0.00022425702889021466,2018-12-24 11:59:52.500,407738.00359906047,-1274943.6857389454,86.2091815185185,2018-12-24 11:59:52.500,407738.00312469644,-1274943.6857518312,86.2097,0.04545606053497733,0.03825713498966859,0.026876282873939755,86400
406,0.013767467708358143,,0.00017255162761120772,2018-12-25 11:59:52.500,407737.9932030475,-1274943.6942538442,86.20910994791667,2018-12-25 11:59:52.500,407737.99201185675,-1274943.6946758975,86.2099,0.04567632035163049,0.03801187677582231,0.028497803127594583,86400
407,0.013679740971757972,,0.00029538694686313637,2018-12-26 11:59:52.500,407737.9829109157,-1274943.7028025317,86.20998125925925,2018-12-26 11:59:52.500,407737.9813815562,-1274943.7041867329,86.2106,0.04522723058181363,0.03798347996227988,0.028774963874987906,86400
408,0.013644799997323084,,0.0003639643713407755,2018-12-27 11:59:52.500,407737.9726031382,-1274943.7114204816,86.21038017129631,2018-12-27 11:59:52.500,407737.97131400654,-1274943.7125367909,86.2111,0.045051114560545204,0.03796138542676472,0.028865790083532853,86400
409,0.013593551408387914,,0.00042993975939724025,2018-12-28 11:59:52.500,407737.9623052093,-1274943.720180261,86.21127984143517,2018-12-28 11:59:52.500,407737.9614278273,-1274943.7208223823,86.212,0.04478959434138141,0.03791727993641931,0.028642982452042335,86400
410,0.013517986452715626,,0.0004171334729103999,2018-12-29 11:59:52.500,407737.9520354536,-1274943.7289557715,86.21166685879629,2018-12-29 11:59:52.500,407737.95163794956,-1274943.7290227292,86.2124,0.044551931862902995,0.03764283622858498,0.02783805347607019,86400
411,0.013475665582262392,,0.00026502456273912796,2018-12-30 11:59:52.500,407737.9416803245,-1274943.7374339993,86.21205972916667,2018-12-30 11:59:52.500,407737.942208186,-1274943.7369660777,86.2129,0.044397555552393025,0.0375419932573828,0.027773940465852593,86400
412,0.013423950555183991,,0.00017488056437742604,2018-12-31 11:59:52.500,407737.9314537919,-1274943.7459377225,86.21227688194445,2018-12-31 11:59:52.500,407737.9317067643,-1274943.7451978852,86.2131,0.044123135796726345,0.03751831173544043,0.027671496726139833,86400
413,0.01343411059201945,,0.00023341707425538017,2019-01-01 11:59:52.500,407737.9212536953,-1274943.7544220518,86.21189074537038,2019-01-01 11:59:52.500,407737.9211955466,-1274943.7538576084,86.2127,0.04418339360551219,0.03750557620307603,0.027446878119715135,86400
414,0.013430606211738324,,0.00017649973615618982,2019-01-02 11:59:52.500,407737.9110968244,-1274943.7631419513,86.2119518425926,2019-01-02 11:59:52.500,407737.9116298901,-1274943.7625301422,86.2127,0.044160197354938646,0.03749249785594057,0.027365821094888516,86400
415,0.013484712820963075,,0.00010995852268062729,2019-01-03 11:59:52.500,407737.90096258605,-1274943.7716063715,86.21160818287038,2019-01-03 11:59:52.500,407737.9010163994,-1274943.7719018923,86.2124,0.04430400128707487,0.037674818718421675,0.027193574041522083,86400
416,0.013500572970257795,,6.489636732479815e-05,2019-01-04 11:59:52.500,407737.89091414807,-1274943.7800381456,86.21194412037036,2019-01-04 11:59:52.500,407737.89104992687,-1274943.7808932825,86.2127,0.04435681898711266,0.03771929927925555,0.027267373346661974,86400
417,0.013543584335759645,,-0.00017791012792806808,2019-01-05 11:59:52.500,407737.88068265386,-1274943.7885305875,86.21216669444445,2019-01-05 11:59:52.500,407737.88091698114,-1274943.7887930665,86.2127,0.044537871589260945,0.0377710006805421,0.026841226358097645,86400
418,0.01354794390952769,,-0.00025210136858765515,2019-01-06 11:59:52.500,407737.8705287666,-1274943.7970247306,86.2120035798611,2019-01-06 11:59:52.500,407737.87004516984,-1274943.796847674,86.2125,0.044641353352081234,0.03767257129008381,0.02663851746991149,86400
419,0.01354354240870484,,-0.00046446644370291677,2019-01-07 11:59:52.500,407737.8602702826,-1274943.8055566077,86.21170620138889,2019-01-07 11:59:52.500,407737.8608516167,-1274943.8052961992,86.2121,0.04459535467931975,0.03769764646846734,0.026652103596641472,86400
420,0.013555639252275768,,-0.0005849778447660901,2019-01-08 11:59:52.500,407737.8500364252,-1274943.8141512275,86.21157533217593,2019-01-08 11:59:52.500,407737.84992472734,-1274943.8142480524,86.2118,0.04463378172386631,0.03773439726644973,0.02648000200086941,86400
